predatorVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time
2.28E-06,-11.21765,21.1479,3.296585,148.8761,146,12/02/2020 10:07
2.28E-06,-9.322865,18.79633,3.296585,340.2343,146,12/02/2020 10:07
2.28E-06,-8.586002,17.37164,3.296585,122.5465,146,12/02/2020 10:07
2.28E-06,-5.024013,10.98855,3.296585,238.4131,146,12/02/2020 10:07
2.28E-06,-3.887671,10.42002,3.296585,115.673,146,12/02/2020 10:07
2.28E-06,3.852196,16.48471,3.296585,78.12091,146,12/02/2020 10:07
2.28E-06,5.698152,17.1364,3.296585,175.6303,146,12/02/2020 10:07
2.28E-06,7.199571,19.83448,3.296585,341.3129,146,12/02/2020 10:07
2.28E-06,3.391404,25.93683,3.296585,389.2012,146,12/02/2020 10:07
2.28E-06,4.793512,26.98083,3.296585,235.8386,146,12/02/2020 10:07
2.28E-06,-0.03622228,28.5311,3.296585,353.5012,146,12/02/2020 10:07
2.28E-06,-3.479289,33.95317,3.296585,233.0644,146,12/02/2020 10:07
2.28E-06,-0.7009637,30.00261,3.296585,209.2133,146,12/02/2020 10:07
2.28E-06,6.086474,28.49257,3.296585,100.2554,146,12/02/2020 10:07
2.28E-06,8.032633,25.69534,3.296585,292.5767,146,12/02/2020 10:07
2.28E-06,7.637058,18.69046,3.296585,163.7826,146,12/02/2020 10:07
2.28E-06,9.01289,16.49683,3.296585,149.4473,146,12/02/2020 10:07
2.28E-06,5.887746,22.39611,3.296585,115.8161,146,12/02/2020 10:07
2.28E-06,5.253231,22.98092,3.296585,381.1104,146,12/02/2020 10:07
2.28E-06,-2.182345,20.64894,3.296585,381.5841,146,12/02/2020 10:07
